areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,21/08/2020,908,279459
nation,England,E92000001,20/08/2020,1035,278551
nation,England,E92000001,19/08/2020,707,277516
nation,England,E92000001,18/08/2020,975,276809
nation,England,E92000001,17/08/2020,634,275834
nation,England,E92000001,16/08/2020,952,275200
nation,England,E92000001,15/08/2020,934,274248
nation,England,E92000001,14/08/2020,1284,273314
nation,England,E92000001,13/08/2020,1059,272030
nation,England,E92000001,12/08/2020,925,270971
nation,England,E92000001,11/08/2020,1035,270046
nation,England,E92000001,10/08/2020,699,269011
nation,England,E92000001,09/08/2020,988,268312
nation,England,E92000001,08/08/2020,679,267324
nation,England,E92000001,07/08/2020,796,266645
nation,England,E92000001,06/08/2020,826,265849
nation,England,E92000001,05/08/2020,804,265023
nation,England,E92000001,04/08/2020,617,264219
nation,England,E92000001,03/08/2020,856,263602
nation,England,E92000001,02/08/2020,676,262746
nation,England,E92000001,01/08/2020,722,262070
nation,England,E92000001,31/07/2020,814,261348
nation,England,E92000001,30/07/2020,812,260534
nation,England,E92000001,29/07/2020,700,259722
nation,England,E92000001,28/07/2020,547,259022
nation,England,E92000001,27/07/2020,616,258475
nation,England,E92000001,26/07/2020,721,257859
nation,England,E92000001,25/07/2020,710,257138
nation,England,E92000001,24/07/2020,688,256428
nation,England,E92000001,23/07/2020,702,255740
nation,England,E92000001,22/07/2020,519,255038
nation,England,E92000001,21/07/2020,399,254519
nation,England,E92000001,20/07/2020,535,254120
nation,England,E92000001,19/07/2020,672,253585
nation,England,E92000001,18/07/2020,796,252913
nation,England,E92000001,17/07/2020,635,252117
nation,England,E92000001,16/07/2020,597,251482
nation,England,E92000001,15/07/2020,506,250885
nation,England,E92000001,14/07/2020,372,250379
nation,England,E92000001,13/07/2020,497,250007
nation,England,E92000001,12/07/2020,615,249510
nation,England,E92000001,11/07/2020,806,248895
nation,England,E92000001,10/07/2020,480,248089
nation,England,E92000001,09/07/2020,617,247609
nation,England,E92000001,08/07/2020,606,246992
nation,England,E92000001,07/07/2020,572,246386
nation,England,E92000001,06/07/2020,331,245814
nation,England,E92000001,05/07/2020,492,245483
nation,England,E92000001,04/07/2020,579,244991
nation,England,E92000001,03/07/2020,502,244412
nation,England,E92000001,02/07/2020,523,243910
nation,England,E92000001,01/07/2020,177,160764
nation,England,E92000001,30/06/2020,196,160587
nation,England,E92000001,29/06/2020,99,160391
nation,England,E92000001,28/06/2020,142,160292
nation,England,E92000001,27/06/2020,192,160150
nation,England,E92000001,26/06/2020,175,159958
nation,England,E92000001,25/06/2020,261,159696
nation,England,E92000001,24/06/2020,107,159435
nation,England,E92000001,23/06/2020,210,159328
nation,England,E92000001,22/06/2020,178,159118
nation,England,E92000001,21/06/2020,215,158940
nation,England,E92000001,20/06/2020,324,158725
nation,England,E92000001,19/06/2020,323,158401
nation,England,E92000001,18/06/2020,281,158078
nation,England,E92000001,17/06/2020,252,157797
nation,England,E92000001,16/06/2020,252,157545
nation,England,E92000001,15/06/2020,219,157293
nation,England,E92000001,14/06/2020,292,157074
nation,England,E92000001,13/06/2020,372,156782
nation,England,E92000001,12/06/2020,392,156410
nation,England,E92000001,11/06/2020,304,156018
nation,England,E92000001,10/06/2020,63,155714
nation,England,E92000001,09/06/2020,651,155651
nation,England,E92000001,08/06/2020,92,155000
nation,England,E92000001,07/06/2020,228,154908
nation,England,E92000001,06/06/2020,422,154680
nation,England,E92000001,05/06/2020,451,154258
nation,England,E92000001,04/06/2020,431,153807
nation,England,E92000001,03/06/2020,462,153376
nation,England,E92000001,02/06/2020,444,152914
nation,England,E92000001,01/06/2020,294,152470
nation,England,E92000001,31/05/2020,320,152176
nation,England,E92000001,30/05/2020,715,151856
nation,England,E92000001,29/05/2020,560,151982
nation,England,E92000001,28/05/2020,519,151422
nation,England,E92000001,27/05/2020,609,150903
nation,England,E92000001,26/05/2020,492,150294
nation,England,E92000001,25/05/2020,494,149802
nation,England,E92000001,24/05/2020,584,149308
nation,England,E92000001,23/05/2020,979,148724
nation,England,E92000001,22/05/2020,1083,147745
nation,England,E92000001,21/05/2020,854,146662
nation,England,E92000001,20/05/2020,824,145808
nation,England,E92000001,19/05/2020,857,145376
nation,England,E92000001,18/05/2020,816,144519
nation,England,E92000001,17/05/2020,788,143703
nation,England,E92000001,16/05/2020,1136,142915
nation,England,E92000001,15/05/2020,1112,141779
nation,England,E92000001,14/05/2020,1189,140667
nation,England,E92000001,13/05/2020,1146,139478
nation,England,E92000001,12/05/2020,1067,138332
nation,England,E92000001,11/05/2020,891,137265
nation,England,E92000001,10/05/2020,1007,136374
nation,England,E92000001,09/05/2020,1349,135367
nation,England,E92000001,08/05/2020,1694,134018
nation,England,E92000001,07/05/2020,2133,132324
nation,England,E92000001,06/05/2020,1611,130191
nation,England,E92000001,05/05/2020,1842,128580
nation,England,E92000001,04/05/2020,1485,126738
nation,England,E92000001,03/05/2020,2019,125253
nation,England,E92000001,02/05/2020,2228,123234
nation,England,E92000001,01/05/2020,2501,121006
nation,England,E92000001,30/04/2020,2484,118343
nation,England,E92000001,29/04/2020,1403,115859
nation,England,E92000001,28/04/2020,1989,114456
nation,England,E92000001,27/04/2020,2264,112467
nation,England,E92000001,26/04/2020,2152,110203
nation,England,E92000001,25/04/2020,2826,108051
nation,England,E92000001,24/04/2020,3004,105225
nation,England,E92000001,23/04/2020,3084,102221
nation,England,E92000001,22/04/2020,3020,99137
nation,England,E92000001,21/04/2020,3087,96117
nation,England,E92000001,20/04/2020,2401,93030
nation,England,E92000001,19/04/2020,3607,90629
nation,England,E92000001,18/04/2020,3548,87022
nation,England,E92000001,17/04/2020,3985,83474
nation,England,E92000001,16/04/2020,3118,79489
nation,England,E92000001,15/04/2020,3188,76371
nation,England,E92000001,14/04/2020,3854,73183
nation,England,E92000001,13/04/2020,2999,69329
nation,England,E92000001,12/04/2020,3672,66330
nation,England,E92000001,11/04/2020,3841,62658
nation,England,E92000001,10/04/2020,4263,58817
nation,England,E92000001,09/04/2020,3798,54554
nation,England,E92000001,08/04/2020,4788,50756
nation,England,E92000001,07/04/2020,2978,45968
nation,England,E92000001,06/04/2020,3176,42990
nation,England,E92000001,05/04/2020,5107,39814
nation,England,E92000001,04/04/2020,2910,34707
nation,England,E92000001,03/04/2020,3576,31797
nation,England,E92000001,02/04/2020,3583,28221
nation,England,E92000001,01/04/2020,3630,24638
nation,England,E92000001,31/03/2020,2414,21008
nation,England,E92000001,30/03/2020,2107,18594
nation,England,E92000001,29/03/2020,2060,16487
nation,England,E92000001,28/03/2020,2139,14427
nation,England,E92000001,27/03/2020,2506,12288
nation,England,E92000001,26/03/2020,1809,9782
nation,England,E92000001,25/03/2020,1130,7973
nation,England,E92000001,24/03/2020,1258,6843
nation,England,E92000001,23/03/2020,793,5585
nation,England,E92000001,22/03/2020,535,4792
nation,England,E92000001,21/03/2020,873,4257
nation,England,E92000001,20/03/2020,628,3384
nation,England,E92000001,19/03/2020,574,2756
nation,England,E92000001,18/03/2020,625,2182
nation,England,E92000001,17/03/2020,361,1557
nation,England,E92000001,16/03/2020,97,1196
nation,England,E92000001,15/03/2020,253,1099
nation,England,E92000001,14/03/2020,201,846
nation,England,E92000001,13/03/2020,159,645
nation,England,E92000001,12/03/2020,99,486
nation,England,E92000001,11/03/2020,63,387
nation,England,E92000001,10/03/2020,46,324
nation,England,E92000001,09/03/2020,40,282
nation,England,E92000001,08/03/2020,58,241
nation,England,E92000001,07/03/2020,39,183
nation,England,E92000001,06/03/2020,39,144
nation,England,E92000001,05/03/2020,25,105
nation,England,E92000001,04/03/2020,32,80
nation,England,E92000001,03/03/2020,11,48
nation,England,E92000001,02/03/2020,4,37
nation,England,E92000001,01/03/2020,12,33
nation,England,E92000001,29/02/2020,3,21
nation,England,E92000001,28/02/2020,5,18
nation,England,E92000001,27/02/2020,0,13
nation,England,E92000001,26/02/2020,0,13
nation,England,E92000001,25/02/2020,0,13
nation,England,E92000001,24/02/2020,4,13
nation,England,E92000001,23/02/2020,0,9
nation,England,E92000001,22/02/2020,0,9
nation,England,E92000001,21/02/2020,0,9
nation,England,E92000001,20/02/2020,0,9
nation,England,E92000001,19/02/2020,0,9
nation,England,E92000001,18/02/2020,0,9
nation,England,E92000001,17/02/2020,0,9
nation,England,E92000001,16/02/2020,0,9
nation,England,E92000001,15/02/2020,0,9
nation,England,E92000001,14/02/2020,0,9
nation,England,E92000001,13/02/2020,1,9
nation,England,E92000001,12/02/2020,0,8
nation,England,E92000001,11/02/2020,0,8
nation,England,E92000001,10/02/2020,4,8
nation,England,E92000001,09/02/2020,1,4
nation,England,E92000001,08/02/2020,0,3
nation,England,E92000001,07/02/2020,0,3
nation,England,E92000001,06/02/2020,1,3
nation,England,E92000001,05/02/2020,0,2
nation,England,E92000001,04/02/2020,0,2
nation,England,E92000001,03/02/2020,0,2
nation,England,E92000001,02/02/2020,0,2
nation,England,E92000001,01/02/2020,0,2
nation,England,E92000001,31/01/2020,2,2
nation,Northern Ireland,N92000002,29/03/2022,1731,683969
nation,Northern Ireland,N92000002,28/03/2022,3841,682238
nation,Northern Ireland,N92000002,27/03/2022,0,678397
nation,Northern Ireland,N92000002,26/03/2022,0,678397
nation,Northern Ireland,N92000002,25/03/2022,1910,678397
nation,Northern Ireland,N92000002,24/03/2022,2524,676487
nation,Northern Ireland,N92000002,23/03/2022,2269,673963
nation,Northern Ireland,N92000002,22/03/2022,2899,671694
nation,Northern Ireland,N92000002,21/03/2022,5355,668795
nation,Northern Ireland,N92000002,20/03/2022,0,663440
nation,Northern Ireland,N92000002,19/03/2022,0,663440
nation,Northern Ireland,N92000002,18/03/2022,1798,663440
nation,Northern Ireland,N92000002,17/03/2022,2054,661642
nation,Northern Ireland,N92000002,16/03/2022,2391,659588
nation,Northern Ireland,N92000002,15/03/2022,2605,657197
nation,Northern Ireland,N92000002,14/03/2022,5523,654592
nation,Northern Ireland,N92000002,13/03/2022,0,649064
nation,Northern Ireland,N92000002,12/03/2022,0,649064
nation,Northern Ireland,N92000002,11/03/2022,2270,649064
nation,Northern Ireland,N92000002,10/03/2022,2602,646794
nation,Northern Ireland,N92000002,09/03/2022,2683,644192
nation,Northern Ireland,N92000002,08/03/2022,2669,641509
nation,Northern Ireland,N92000002,07/03/2022,5769,638840
nation,Northern Ireland,N92000002,06/03/2022,0,633071
nation,Northern Ireland,N92000002,05/03/2022,0,633071
nation,Northern Ireland,N92000002,04/03/2022,2236,633071
nation,Northern Ireland,N92000002,03/03/2022,2408,630835
nation,Northern Ireland,N92000002,02/03/2022,2407,628427
nation,Northern Ireland,N92000002,01/03/2022,2567,626020
nation,Northern Ireland,N92000002,28/02/2022,5168,623453
nation,Northern Ireland,N92000002,27/02/2022,0,618285
nation,Northern Ireland,N92000002,26/02/2022,0,618285
nation,Northern Ireland,N92000002,25/02/2022,2068,618285
nation,Northern Ireland,N92000002,24/02/2022,2486,616217
nation,Northern Ireland,N92000002,23/02/2022,2294,613731
nation,Northern Ireland,N92000002,22/02/2022,2951,611437
nation,Northern Ireland,N92000002,21/02/2022,2235,608485
nation,Northern Ireland,N92000002,20/02/2022,1865,606250
nation,Northern Ireland,N92000002,19/02/2022,2147,604385
nation,Northern Ireland,N92000002,18/02/2022,2469,602238
nation,Northern Ireland,N92000002,17/02/2022,3027,599769
nation,Northern Ireland,N92000002,16/02/2022,2889,596742
nation,Northern Ireland,N92000002,15/02/2022,2987,593853
nation,Northern Ireland,N92000002,14/02/2022,2465,590866
nation,Northern Ireland,N92000002,13/02/2022,2158,588401
nation,Northern Ireland,N92000002,12/02/2022,2633,586243
nation,Northern Ireland,N92000002,11/02/2022,2923,583610
nation,Northern Ireland,N92000002,10/02/2022,3609,580687
nation,Northern Ireland,N92000002,09/02/2022,3837,577078
nation,Northern Ireland,N92000002,08/02/2022,3959,573241
nation,Northern Ireland,N92000002,07/02/2022,3105,569282
nation,Northern Ireland,N92000002,06/02/2022,2694,566177
nation,Northern Ireland,N92000002,05/02/2022,3201,563483
nation,Northern Ireland,N92000002,04/02/2022,3833,560282
nation,Northern Ireland,N92000002,03/02/2022,4203,556449
nation,Northern Ireland,N92000002,02/02/2022,4769,552246
nation,Northern Ireland,N92000002,01/02/2022,4622,547477
nation,Northern Ireland,N92000002,31/01/2022,4159,542855
nation,Northern Ireland,N92000002,30/01/2022,3069,534119
nation,Northern Ireland,N92000002,29/01/2022,3590,531050
nation,Northern Ireland,N92000002,28/01/2022,3737,527460
nation,Northern Ireland,N92000002,27/01/2022,4243,523722
nation,Northern Ireland,N92000002,26/01/2022,4383,519479
nation,Northern Ireland,N92000002,25/01/2022,5023,515096
nation,Northern Ireland,N92000002,24/01/2022,3932,510073
nation,Northern Ireland,N92000002,23/01/2022,3059,506141
nation,Northern Ireland,N92000002,22/01/2022,3476,503082
nation,Northern Ireland,N92000002,21/01/2022,3568,499606
nation,Northern Ireland,N92000002,20/01/2022,3879,496038
nation,Northern Ireland,N92000002,19/01/2022,4451,492159
nation,Northern Ireland,N92000002,18/01/2022,4081,487708
nation,Northern Ireland,N92000002,17/01/2022,3295,483627
nation,Northern Ireland,N92000002,16/01/2022,2518,480332
nation,Northern Ireland,N92000002,15/01/2022,2668,477814
nation,Northern Ireland,N92000002,14/01/2022,2954,475146
nation,Northern Ireland,N92000002,13/01/2022,2980,472192
nation,Northern Ireland,N92000002,12/01/2022,2922,469212
nation,Northern Ireland,N92000002,11/01/2022,3420,466290
nation,Northern Ireland,N92000002,10/01/2022,2706,462870
nation,Northern Ireland,N92000002,09/01/2022,3760,460164
nation,Northern Ireland,N92000002,08/01/2022,3458,456404
nation,Northern Ireland,N92000002,07/01/2022,6444,452946
nation,Northern Ireland,N92000002,06/01/2022,6877,446502
nation,Northern Ireland,N92000002,05/01/2022,7133,439625
nation,Northern Ireland,N92000002,04/01/2022,30423,432492
nation,Northern Ireland,N92000002,03/01/2022,0,402069
nation,Northern Ireland,N92000002,02/01/2022,0,402069
nation,Northern Ireland,N92000002,01/01/2022,0,402069
nation,Northern Ireland,N92000002,31/12/2021,7215,402069
nation,Northern Ireland,N92000002,30/12/2021,4701,394854
nation,Northern Ireland,N92000002,29/12/2021,22972,390153
nation,Northern Ireland,N92000002,28/12/2021,0,367181
nation,Northern Ireland,N92000002,27/12/2021,0,367181
nation,Northern Ireland,N92000002,26/12/2021,0,367181
nation,Northern Ireland,N92000002,25/12/2021,0,367181
nation,Northern Ireland,N92000002,24/12/2021,3286,367181
nation,Northern Ireland,N92000002,23/12/2021,3227,363895
nation,Northern Ireland,N92000002,22/12/2021,3231,360668
nation,Northern Ireland,N92000002,21/12/2021,2096,357437
nation,Northern Ireland,N92000002,20/12/2021,2148,355341
nation,Northern Ireland,N92000002,19/12/2021,1798,353193
nation,Northern Ireland,N92000002,18/12/2021,2075,351395
nation,Northern Ireland,N92000002,17/12/2021,1887,349320
nation,Northern Ireland,N92000002,16/12/2021,2237,347433
nation,Northern Ireland,N92000002,15/12/2021,2156,345196
nation,Northern Ireland,N92000002,14/12/2021,1581,343040
nation,Northern Ireland,N92000002,13/12/2021,1431,341459
nation,Northern Ireland,N92000002,12/12/2021,1548,340028
nation,Northern Ireland,N92000002,11/12/2021,1446,338480
nation,Northern Ireland,N92000002,10/12/2021,1806,337034
nation,Northern Ireland,N92000002,09/12/2021,1819,335228
nation,Northern Ireland,N92000002,08/12/2021,1933,333409
nation,Northern Ireland,N92000002,07/12/2021,1658,331476
nation,Northern Ireland,N92000002,06/12/2021,1635,329818
nation,Northern Ireland,N92000002,05/12/2021,1422,328183
nation,Northern Ireland,N92000002,04/12/2021,1642,326761
nation,Northern Ireland,N92000002,03/12/2021,1908,325119
nation,Northern Ireland,N92000002,02/12/2021,2272,323211
nation,Northern Ireland,N92000002,01/12/2021,1992,320939
nation,Northern Ireland,N92000002,30/11/2021,1585,318947
nation,Northern Ireland,N92000002,29/11/2021,1464,317362
nation,Northern Ireland,N92000002,28/11/2021,1405,315898
nation,Northern Ireland,N92000002,27/11/2021,1482,314493
nation,Northern Ireland,N92000002,26/11/2021,2004,313011
nation,Northern Ireland,N92000002,25/11/2021,1549,311007
nation,Northern Ireland,N92000002,24/11/2021,1931,309458
nation,Northern Ireland,N92000002,23/11/2021,1476,307527
nation,Northern Ireland,N92000002,22/11/2021,1469,306051
nation,Northern Ireland,N92000002,21/11/2021,1406,304582
nation,Northern Ireland,N92000002,20/11/2021,1846,303176
nation,Northern Ireland,N92000002,19/11/2021,1690,301330
nation,Northern Ireland,N92000002,18/11/2021,1681,299640
nation,Northern Ireland,N92000002,17/11/2021,1848,297959
nation,Northern Ireland,N92000002,16/11/2021,1698,296111
nation,Northern Ireland,N92000002,15/11/2021,1457,294413
nation,Northern Ireland,N92000002,14/11/2021,1377,292956
nation,Northern Ireland,N92000002,13/11/2021,1806,291579
nation,Northern Ireland,N92000002,12/11/2021,1087,289773
nation,Northern Ireland,N92000002,11/11/2021,1462,288686
nation,Northern Ireland,N92000002,10/11/2021,1765,287224
nation,Northern Ireland,N92000002,09/11/2021,1228,285459
nation,Northern Ireland,N92000002,08/11/2021,1028,284231
nation,Northern Ireland,N92000002,07/11/2021,1035,283203
nation,Northern Ireland,N92000002,06/11/2021,1194,282168
nation,Northern Ireland,N92000002,05/11/2021,1164,280974
nation,Northern Ireland,N92000002,04/11/2021,1481,279810
nation,Northern Ireland,N92000002,03/11/2021,995,278329
nation,Northern Ireland,N92000002,02/11/2021,1114,277334
nation,Northern Ireland,N92000002,01/11/2021,948,276220
nation,Northern Ireland,N92000002,31/10/2021,1001,275272
nation,Northern Ireland,N92000002,30/10/2021,1207,274271
nation,Northern Ireland,N92000002,29/10/2021,1321,273064
nation,Northern Ireland,N92000002,28/10/2021,1122,271743
nation,Northern Ireland,N92000002,27/10/2021,1291,270621
nation,Northern Ireland,N92000002,26/10/2021,1124,269330
nation,Northern Ireland,N92000002,25/10/2021,1019,268206
nation,Northern Ireland,N92000002,24/10/2021,1061,267187
nation,Northern Ireland,N92000002,23/10/2021,1323,266126
nation,Northern Ireland,N92000002,22/10/2021,1355,264803
nation,Northern Ireland,N92000002,21/10/2021,1051,263448
nation,Northern Ireland,N92000002,20/10/2021,1423,262397
nation,Northern Ireland,N92000002,19/10/2021,1367,260974
nation,Northern Ireland,N92000002,18/10/2021,1091,259607
nation,Northern Ireland,N92000002,17/10/2021,966,258516
nation,Northern Ireland,N92000002,16/10/2021,1218,257550
nation,Northern Ireland,N92000002,15/10/2021,1349,256332
nation,Northern Ireland,N92000002,14/10/2021,1304,254983
nation,Northern Ireland,N92000002,13/10/2021,1471,253679
nation,Northern Ireland,N92000002,12/10/2021,1278,252208
nation,Northern Ireland,N92000002,11/10/2021,1109,250930
nation,Northern Ireland,N92000002,10/10/2021,1115,249821
nation,Northern Ireland,N92000002,09/10/2021,1274,248706
nation,Northern Ireland,N92000002,08/10/2021,1276,247432
nation,Northern Ireland,N92000002,07/10/2021,1305,246156
nation,Northern Ireland,N92000002,06/10/2021,1339,244851
nation,Northern Ireland,N92000002,05/10/2021,1209,243512
nation,Northern Ireland,N92000002,04/10/2021,1080,242303
nation,Northern Ireland,N92000002,03/10/2021,892,241223
nation,Northern Ireland,N92000002,02/10/2021,992,240331
nation,Northern Ireland,N92000002,01/10/2021,1039,239339
nation,Northern Ireland,N92000002,30/09/2021,1163,238300
nation,Northern Ireland,N92000002,29/09/2021,1320,237137
nation,Northern Ireland,N92000002,28/09/2021,1078,235817
nation,Northern Ireland,N92000002,27/09/2021,903,234739
nation,Northern Ireland,N92000002,26/09/2021,1020,233836
nation,Northern Ireland,N92000002,25/09/2021,1120,232816
nation,Northern Ireland,N92000002,24/09/2021,1030,231696
nation,Northern Ireland,N92000002,23/09/2021,1165,230666
nation,Northern Ireland,N92000002,22/09/2021,1060,229501
nation,Northern Ireland,N92000002,21/09/2021,1145,228441
nation,Northern Ireland,N92000002,20/09/2021,1020,227296
nation,Northern Ireland,N92000002,19/09/2021,889,226276
nation,Northern Ireland,N92000002,18/09/2021,1072,225387
nation,Northern Ireland,N92000002,17/09/2021,1239,224315
nation,Northern Ireland,N92000002,16/09/2021,1071,223076
nation,Northern Ireland,N92000002,15/09/2021,1304,222005
nation,Northern Ireland,N92000002,14/09/2021,1590,220701
nation,Northern Ireland,N92000002,13/09/2021,1199,219111
nation,Northern Ireland,N92000002,12/09/2021,1031,217912
nation,Northern Ireland,N92000002,11/09/2021,1424,216881
nation,Northern Ireland,N92000002,10/09/2021,1687,215457
nation,Northern Ireland,N92000002,09/09/2021,1831,213770
nation,Northern Ireland,N92000002,08/09/2021,1210,211939
nation,Northern Ireland,N92000002,07/09/2021,1748,210729
nation,Northern Ireland,N92000002,06/09/2021,1764,208981
nation,Northern Ireland,N92000002,05/09/2021,1232,207217
nation,Northern Ireland,N92000002,04/09/2021,1812,205985
nation,Northern Ireland,N92000002,03/09/2021,1248,204173
nation,Northern Ireland,N92000002,02/09/2021,793,202925
nation,Northern Ireland,N92000002,01/09/2021,1472,202132
nation,Northern Ireland,N92000002,31/08/2021,1313,200660
nation,Northern Ireland,N92000002,30/08/2021,1259,199347
nation,Northern Ireland,N92000002,29/08/2021,1225,198088
nation,Northern Ireland,N92000002,28/08/2021,1430,196863
nation,Northern Ireland,N92000002,27/08/2021,1875,195433
nation,Northern Ireland,N92000002,26/08/2021,1550,193558
nation,Northern Ireland,N92000002,25/08/2021,1771,192008
nation,Northern Ireland,N92000002,24/08/2021,1648,190237
nation,Northern Ireland,N92000002,23/08/2021,1320,188589
nation,Northern Ireland,N92000002,22/08/2021,1485,187269
nation,Northern Ireland,N92000002,21/08/2021,1612,185784
nation,Northern Ireland,N92000002,20/08/2021,2397,184172
nation,Northern Ireland,N92000002,19/08/2021,1963,181775
nation,Northern Ireland,N92000002,18/08/2021,1345,179812
nation,Northern Ireland,N92000002,17/08/2021,1564,178467
nation,Northern Ireland,N92000002,16/08/2021,1306,176903
nation,Northern Ireland,N92000002,15/08/2021,1294,175597
nation,Northern Ireland,N92000002,14/08/2021,1437,174303
nation,Northern Ireland,N92000002,13/08/2021,1389,172866
nation,Northern Ireland,N92000002,12/08/2021,1610,171477
nation,Northern Ireland,N92000002,11/08/2021,1467,169867
nation,Northern Ireland,N92000002,10/08/2021,1305,168400
nation,Northern Ireland,N92000002,09/08/2021,1031,167095
nation,Northern Ireland,N92000002,08/08/2021,1129,166064
nation,Northern Ireland,N92000002,07/08/2021,1349,164935
nation,Northern Ireland,N92000002,06/08/2021,1434,163586
nation,Northern Ireland,N92000002,05/08/2021,1641,162152
nation,Northern Ireland,N92000002,04/08/2021,1040,160511
nation,Northern Ireland,N92000002,03/08/2021,1082,159471
nation,Northern Ireland,N92000002,02/08/2021,872,158389
nation,Northern Ireland,N92000002,01/08/2021,1072,157517
nation,Northern Ireland,N92000002,31/07/2021,1177,156445
nation,Northern Ireland,N92000002,30/07/2021,1101,155268
nation,Northern Ireland,N92000002,29/07/2021,1471,154167
nation,Northern Ireland,N92000002,28/07/2021,1600,152696
nation,Northern Ireland,N92000002,27/07/2021,1473,151096
nation,Northern Ireland,N92000002,26/07/2021,639,149623
nation,Northern Ireland,N92000002,25/07/2021,1264,148984
nation,Northern Ireland,N92000002,24/07/2021,1520,147720
nation,Northern Ireland,N92000002,23/07/2021,1337,146200
nation,Northern Ireland,N92000002,22/07/2021,1430,144863
nation,Northern Ireland,N92000002,21/07/2021,1973,143433
nation,Northern Ireland,N92000002,20/07/2021,1138,141460
nation,Northern Ireland,N92000002,19/07/2021,1776,140322
nation,Northern Ireland,N92000002,18/07/2021,537,138546
nation,Northern Ireland,N92000002,17/07/2021,1402,138009
nation,Northern Ireland,N92000002,16/07/2021,1380,136607
nation,Northern Ireland,N92000002,15/07/2021,1083,135227
nation,Northern Ireland,N92000002,14/07/2021,636,134144
nation,Northern Ireland,N92000002,13/07/2021,511,133508
nation,Northern Ireland,N92000002,12/07/2021,528,132997
nation,Northern Ireland,N92000002,11/07/2021,605,132469
nation,Northern Ireland,N92000002,10/07/2021,445,131864
nation,Northern Ireland,N92000002,09/07/2021,605,131419
nation,Northern Ireland,N92000002,08/07/2021,627,130814
nation,Northern Ireland,N92000002,07/07/2021,570,130187
nation,Northern Ireland,N92000002,06/07/2021,417,129617
nation,Northern Ireland,N92000002,05/07/2021,420,129200
nation,Northern Ireland,N92000002,04/07/2021,533,128780
nation,Northern Ireland,N92000002,03/07/2021,460,128247
nation,Northern Ireland,N92000002,02/07/2021,339,127787
nation,Northern Ireland,N92000002,01/07/2021,326,127448
nation,Northern Ireland,N92000002,30/06/2021,375,127122
nation,Northern Ireland,N92000002,29/06/2021,278,126747
nation,Northern Ireland,N92000002,28/06/2021,211,126469
nation,Northern Ireland,N92000002,27/06/2021,261,126258
nation,Northern Ireland,N92000002,26/06/2021,298,125997
nation,Northern Ireland,N92000002,25/06/2021,229,125699
nation,Northern Ireland,N92000002,24/06/2021,198,125470
nation,Northern Ireland,N92000002,23/06/2021,188,125272
nation,Northern Ireland,N92000002,22/06/2021,187,125084
nation,Northern Ireland,N92000002,21/06/2021,133,124897
nation,Northern Ireland,N92000002,20/06/2021,125,124764
nation,Northern Ireland,N92000002,19/06/2021,158,124639
nation,Northern Ireland,N92000002,18/06/2021,178,124481
nation,Northern Ireland,N92000002,17/06/2021,179,124303
nation,Northern Ireland,N92000002,16/06/2021,143,124124
nation,Northern Ireland,N92000002,15/06/2021,115,123981
nation,Northern Ireland,N92000002,14/06/2021,87,123866
nation,Northern Ireland,N92000002,13/06/2021,70,123779
nation,Northern Ireland,N92000002,12/06/2021,107,123709
nation,Northern Ireland,N92000002,11/06/2021,121,123602
nation,Northern Ireland,N92000002,10/06/2021,109,123481
nation,Northern Ireland,N92000002,09/06/2021,105,123372
nation,Northern Ireland,N92000002,08/06/2021,81,123267
nation,Northern Ireland,N92000002,07/06/2021,54,123186
nation,Northern Ireland,N92000002,06/06/2021,69,123132
nation,Northern Ireland,N92000002,05/06/2021,95,123063
nation,Northern Ireland,N92000002,04/06/2021,73,122968
nation,Northern Ireland,N92000002,03/06/2021,80,122895
nation,Northern Ireland,N92000002,02/06/2021,84,122815
nation,Northern Ireland,N92000002,01/06/2021,54,122731
nation,Northern Ireland,N92000002,31/05/2021,39,122677
nation,Northern Ireland,N92000002,30/05/2021,63,122638
nation,Northern Ireland,N92000002,29/05/2021,68,122575
nation,Northern Ireland,N92000002,28/05/2021,75,122507
nation,Northern Ireland,N92000002,27/05/2021,84,122432
nation,Northern Ireland,N92000002,26/05/2021,66,122348
nation,Northern Ireland,N92000002,25/05/2021,75,122282
nation,Northern Ireland,N92000002,24/05/2021,53,122207
nation,Northern Ireland,N92000002,23/05/2021,77,122154
nation,Northern Ireland,N92000002,22/05/2021,82,122077
nation,Northern Ireland,N92000002,21/05/2021,84,121995
nation,Northern Ireland,N92000002,20/05/2021,90,121911
nation,Northern Ireland,N92000002,19/05/2021,107,121821
nation,Northern Ireland,N92000002,18/05/2021,104,121714
nation,Northern Ireland,N92000002,17/05/2021,82,121610
nation,Northern Ireland,N92000002,16/05/2021,109,121528
nation,Northern Ireland,N92000002,15/05/2021,0,121419
nation,Northern Ireland,N92000002,14/05/2021,96,121419
nation,Northern Ireland,N92000002,13/05/2021,99,121323
nation,Northern Ireland,N92000002,12/05/2021,113,121224
nation,Northern Ireland,N92000002,11/05/2021,89,121111
nation,Northern Ireland,N92000002,10/05/2021,76,121022
nation,Northern Ireland,N92000002,09/05/2021,98,120946
nation,Northern Ireland,N92000002,08/05/2021,81,120848
nation,Northern Ireland,N92000002,07/05/2021,65,120767
nation,Northern Ireland,N92000002,06/05/2021,102,120702
nation,Northern Ireland,N92000002,05/05/2021,99,120600
